songid,track,artist,region,datee,position,streams,danceability,energy,song_key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration,time_sig,country_name,rank,score,high,low,gdp,fam,health,freedom,gen,trust,dys
35OC6rMxa8lJi8eDiUVShS,Acércate (feat. Nicky Jam) - Remix,De La Ghetto,py,4/17/17,118,1014,0.745,0.875,0,-4.231,1,0.0444,0.0659,1.50E-06,0.366,0.728,88.007,237291,4,Paraguay,70,5.493000031,5.57738127,5.408618791,0.932537317,1.50728488,0.579250693,0.473507792,0.224150658,0.091065913,1.68533349
0p1zPFE1RV0ld0Vj8Odb0w,Yine Sevebilirim,Tuna Kiremitçi,tr,12/31/17,145,9752,0.611,0.642,9,-6.928,0,0.0388,0.445,0,0.182,0.492,144.005,221941,4,Turkey,69,5.5,5.594864963,5.405135037,1.198274374,1.337753177,0.637605608,0.3007406,0.046693042,0.09967158,1.879277945
5f5r2N4Lp9WoULWPH9zp2W,Can't Have Everything,Drake,gr,3/22/17,73,1052,0.636,0.568,1,-8.441,1,0.419,0.0111,0,0.117,0.438,82.495,228438,4,Greece,87,5.227000237,5.325246169,5.128754304,1.289487481,1.239414573,0.810198903,0.095731251,0,0.043289777,1.749221563
1qDZnViQgUItsMpWLVwfGb,Fica - Bonus Track,Anavitória,br,12/31/17,68,146758,0.613,0.498,10,-6.429,1,0.0293,0.425,0,0.0934,0.521,93.961,184280,4,Brazil,22,6.635000229,6.725469502,6.544530956,1.10735321,1.431306005,0.616552353,0.437453747,0.162349895,0.111092761,2.769267082
77ibbX4U3nJP1clz3Vc632,Saldo '07,Taco Hemingway,pl,10/30/17,192,5210,0.538,0.641,8,-9.789,0,0.373,0.519,0,0.632,0.637,73.586,223547,4,Poland,46,5.97300005,6.053908341,5.892091758,1.291787863,1.44571197,0.699475348,0.520342112,0.158465967,0.059307806,1.797722816
1Tdjuqth02Y1CNeVMb6UwZ,Liegen Voor Jou,Lil' Kleine,nl,12/31/17,196,21840,0.9,0.611,4,-6.173,0,0.0946,0.5,0,0.104,0.541,119.935,212001,4,Netherlands,6,7.376999855,7.427425841,7.326573869,1.503944635,1.428939223,0.810696125,0.585384488,0.47048983,0.282661825,2.294804096
3KdtBUSn2RJz5VgcUlonYy,Banda de Camion,DJ Tetraguy,do,5/20/17,166,1015,0.746,0.985,8,-2.7,1,0.116,0.0165,0.303,0.919,0.86,160.003,196153,3,Dominican Republic,86,5.230000019,5.349060885,5.110939153,1.079373837,1.402416706,0.574873745,0.552589834,0.18696785,0.113945253,1.31946516
5VjqFNoLNl0xvG50diCuwx,Vervloekt,Frenna,nl,12/31/17,8,138285,0.832,0.661,1,-6.303,1,0.138,0.218,0,0.166,0.725,107.958,149028,4,Netherlands,6,7.376999855,7.427425841,7.326573869,1.503944635,1.428939223,0.810696125,0.585384488,0.47048983,0.282661825,2.294804096
10CSNKYGQXyiuzqhuxmudB,Where Are You Christmas,Thomas Daniel,se,12/25/17,86,33490,0.506,0.17,7,-10.212,1,0.0287,0.844,0,0.142,0.0856,108.676,213890,4,Sweden,9,7.28399992,7.344094877,7.223904962,1.494387269,1.478162169,0.830875158,0.612924099,0.385399252,0.384398729,2.097537994
6TtEsPJua1fXgiaYSjo4JD,Tenta Vir - Acústico,1Kilo,br,12/29/17,194,54270,0.725,0.408,1,-8.576,0,0.0619,0.841,0,0.0736,0.937,92.07,209981,4,Brazil,22,6.635000229,6.725469502,6.544530956,1.10735321,1.431306005,0.616552353,0.437453747,0.162349895,0.111092761,2.769267082
0dyiHoYbYjYaOEXLpmzQZG,Supercut,Lorde,gr,6/16/17,67,1192,0.587,0.442,0,-10.395,1,0.0506,0.225,2.72E-05,0.0801,0.158,124.881,277506,4,Greece,87,5.227000237,5.325246169,5.128754304,1.289487481,1.239414573,0.810198903,0.095731251,0,0.043289777,1.749221563
5dKBaysNJtfpyNTRa5lqDb,A-Punk,Vampire Weekend,gb,10/6/17,199,46614,0.551,0.821,2,-4.489,1,0.0539,0.0102,0.0438,0.153,0.842,174.923,137760,4,United Kingdom,19,6.714000225,6.783791761,6.644208689,1.44163394,1.49646008,0.805335939,0.508190036,0.492774159,0.265428066,1.704143524
1QzmdyU1N47jAj0ao5IvlW,Ist da jemand,Adel Tawil,at,9/14/17,193,1826,0.647,0.76,1,-3.831,1,0.0363,0.472,0,0.0933,0.493,145.917,223827,4,Austria,13,7.006000042,7.070669812,6.941330272,1.487097263,1.459944963,0.815328419,0.56776619,0.316472322,0.221060365,2.138506413
3mGRGwcZbu63oYmTzjCi1t,Neinei,Attan,is,12/31/17,83,1212,0.869,0.437,5,-7.787,0,0.0718,0.474,0.000128,0.0912,0.566,105.026,189714,4,Iceland,3,7.504000187,7.622030473,7.385969901,1.48063302,1.610574007,0.833552122,0.627162635,0.475540221,0.153526559,2.322715282
6BPt2sVRvE41rUixcCAHY6,A Mala É Falsa - Ao Vivo,Felipe Araújo,br,12/31/17,25,283282,0.675,0.885,8,-1.816,1,0.0338,0.662,0,0.499,0.722,130.014,183987,4,Brazil,22,6.635000229,6.725469502,6.544530956,1.10735321,1.431306005,0.616552353,0.437453747,0.162349895,0.111092761,2.769267082
2sBTBHbqkwz0qSDhKsQ4OQ,Nuestro Secreto,Carlos Vives,py,12/31/17,196,1185,0.64,0.894,4,-5.726,0,0.118,0.0239,0,0.0931,0.399,104.042,209682,4,Paraguay,70,5.493000031,5.57738127,5.408618791,0.932537317,1.50728488,0.579250693,0.473507792,0.224150658,0.091065913,1.68533349
3MWlVSkoLS1e66nlZ2tuWJ,For Whom The Bell Tolls,J. Cole,us,1/12/17,192,157484,0.652,0.407,10,-11.028,0,0.0354,0.471,0,0.294,0.169,111.65,127880,3,United States,14,6.993000031,7.074656748,6.911343313,1.546259284,1.419920564,0.774286628,0.505740523,0.392578781,0.135638788,2.218113422
6SIrNxmmdbv1KUbFBu1PaN,Bebe (feat. Anuel AA),Ozuna,py,12/31/17,44,5391,0.739,0.688,9,-10.246,1,0.157,0.551,0.00118,0.101,0.582,169.829,231602,4,Paraguay,70,5.493000031,5.57738127,5.408618791,0.932537317,1.50728488,0.579250693,0.473507792,0.224150658,0.091065913,1.68533349
5OZqnhkGUxuSuW2P7CzH7y,Estaca Zero,Luan Santana,br,9/8/17,183,47734,0.639,0.746,7,-7.173,1,0.0331,0.757,1.71E-06,0.204,0.845,165.042,166110,4,Brazil,22,6.635000229,6.725469502,6.544530956,1.10735321,1.431306005,0.616552353,0.437453747,0.162349895,0.111092761,2.769267082
0OlS52TmtK2gPaEtdmr7DN,No Such Thing as a Broken Heart,Old Dominion,ca,10/4/17,196,20838,0.65,0.782,8,-4.295,1,0.0721,0.295,0,0.107,0.944,171.988,176893,4,Canada,7,7.315999985,7.384402835,7.247597134,1.479204416,1.481348991,0.834557652,0.611100912,0.435539722,0.287371516,2.187264442
5jMvnSyOgGY8JpvHqeyVOg,Locuras contigo,Rombai,py,1/21/17,121,1054,0.723,0.774,11,-3.939,0,0.0403,0.179,0,0.113,0.771,109.1,131004,4,Paraguay,70,5.493000031,5.57738127,5.408618791,0.932537317,1.50728488,0.579250693,0.473507792,0.224150658,0.091065913,1.68533349
4r3itKA9HEJo48RG65OEnt,Pierde Los Modales,J Balvin,co,1/12/17,192,3843,0.769,0.764,11,-3.522,0,0.175,0.194,0,0.136,0.592,89.991,201200,4,Colombia,36,6.356999874,6.452020054,6.261979694,1.070622325,1.402182937,0.595027924,0.477487415,0.149014473,0.046668742,2.616068125
7JNh1cfm0eXjqFVOzKLyau,Mayores,Becky G,py,12/31/17,9,12713,0.743,0.855,5,-3.976,0,0.0436,0.141,0.0045,0.099,0.871,96.989,202453,4,Paraguay,70,5.493000031,5.57738127,5.408618791,0.932537317,1.50728488,0.579250693,0.473507792,0.224150658,0.091065913,1.68533349
1CYj9Yx8zrYvU93khXvmsA,Friday,Booba,be,12/30/17,104,5435,0.777,0.779,7,-3.127,0,0.0927,0.677,0,0.11,0.371,124.589,217147,4,Belgium,17,6.890999794,6.95582075,6.826178838,1.463780761,1.462312698,0.818091869,0.539770722,0.231503338,0.251343131,2.124210358
6UrKVLhzBYZY6fXmNyCLDi,Mele Kalikimaka - Single Version,Bing Crosby,gr,12/25/17,87,1291,0.463,0.285,3,-11.616,1,0.0476,0.838,0,0.241,0.525,204.153,173933,4,Greece,87,5.227000237,5.325246169,5.128754304,1.289487481,1.239414573,0.810198903,0.095731251,0,0.043289777,1.749221563
4yN6xPLopmTLvc27pO9LIE,Si Tú La Ves,Nicky Jam,py,12/31/17,47,5148,0.685,0.731,5,-5.119,0,0.093,0.204,0,0.0722,0.786,177.912,221027,4,Paraguay,70,5.493000031,5.57738127,5.408618791,0.932537317,1.50728488,0.579250693,0.473507792,0.224150658,0.091065913,1.68533349
3gM8KetN3T4mQE4AO2vAHD,Vida Tranquila,Julián Serrano,uy,5/6/17,135,1157,0.911,0.726,10,-5.683,0,0.242,0.144,0,0.1,0.77,90.003,216549,4,Uruguay,28,6.453999996,6.545906218,6.362093775,1.217559695,1.412227869,0.719216824,0.579392254,0.175096929,0.178061873,2.172409534
4ZNSWkJBsaexlHG0tYvCkT,Yanımda Kal,Harun Kolçak,tr,8/30/17,196,5873,0.639,0.656,0,-6.705,1,0.024,0.573,0.000145,0.689,0.487,136.055,278822,4,Turkey,69,5.5,5.594864963,5.405135037,1.198274374,1.337753177,0.637605608,0.3007406,0.046693042,0.09967158,1.879277945
1tJePvSadxiVbcU9KNLzGu,Jingle Bells,Celia Cruz y La Sonora Matancera,es,12/25/17,172,17259,0.787,0.434,2,-7.162,0,0.0437,0.802,0.000288,0.219,0.936,108.367,140590,4,Spain,34,6.402999878,6.471054845,6.334944911,1.384397864,1.532090902,0.8889606,0.40878123,0.190133572,0.070914097,1.92775774
7IWkJwX9C0J7tHurTD7ViL,When We Were Young,Adele,au,3/26/17,197,16013,0.381,0.594,3,-5.97,1,0.0486,0.348,0,0.0925,0.273,143.86,290907,4,Australia,10,7.28399992,7.356651225,7.211348615,1.484414935,1.510041952,0.843886793,0.601607382,0.47769925,0.30118373,2.065210819
58zsLZPvfflaiIbNWoA22O,Human,Rag'n'Bone Man,gr,7/14/17,79,1019,0.602,0.707,11,-4.097,1,0.302,0.393,0,0.165,0.554,75.09,200187,4,Greece,87,5.227000237,5.325246169,5.128754304,1.289487481,1.239414573,0.810198903,0.095731251,0,0.043289777,1.749221563
3mTUqLbtWm2DAEwvQTyu4d,Ela Só Quer Paz,Projota,br,9/6/17,199,44853,0.667,0.669,0,-4.531,0,0.165,0.0173,0,0.0737,0.939,172.019,174382,4,Brazil,22,6.635000229,6.725469502,6.544530956,1.10735321,1.431306005,0.616552353,0.437453747,0.162349895,0.111092761,2.769267082
6m2LNopVJKsvBB9l7Z1rwn,Olha a Explosão,MC Kevinho,py,12/31/17,56,3487,0.766,0.62,6,-2.887,1,0.127,0.104,0,0.0796,0.367,89.988,161593,4,Paraguay,70,5.493000031,5.57738127,5.408618791,0.932537317,1.50728488,0.579250693,0.473507792,0.224150658,0.091065913,1.68533349
2GfxgssRHvY1azHtaRqKoK,Paredes - Ao Vivo,Jorge & Mateus,br,12/31/17,72,142826,0.619,0.925,8,-2.424,1,0.148,0.176,0,0.272,0.802,169.974,184033,4,Brazil,22,6.635000229,6.725469502,6.544530956,1.10735321,1.431306005,0.616552353,0.437453747,0.162349895,0.111092761,2.769267082
2BZn6a1rAFnKWmD4McsIAn,Deli,Norm Ender,tr,12/31/17,184,8319,0.801,0.753,1,-6.247,0,0.105,0.166,0,0.101,0.804,95.066,165089,4,Turkey,69,5.5,5.594864963,5.405135037,1.198274374,1.337753177,0.637605608,0.3007406,0.046693042,0.09967158,1.879277945
5HABnFSYvl6mTmg8nSdzHa,Mi Tesoro (feat. Nicky Jam),Zion & Lennox,py,12/6/17,195,1021,0.725,0.711,10,-4.544,1,0.0335,0.0821,0,0.0931,0.477,93.003,246653,4,Paraguay,70,5.493000031,5.57738127,5.408618791,0.932537317,1.50728488,0.579250693,0.473507792,0.224150658,0.091065913,1.68533349
6xHI9KjUjYT0FPtGO8Mxa1,Hurricane,Luke Combs,ca,11/23/17,193,21304,0.464,0.813,10,-6.185,1,0.0416,0.0153,0,0.254,0.516,75.975,222533,4,Canada,7,7.315999985,7.384402835,7.247597134,1.479204416,1.481348991,0.834557652,0.611100912,0.435539722,0.287371516,2.187264442
6eT7xZZlB2mwyzJ2sUKG6w,White Iverson,Post Malone,au,12/31/17,164,36008,0.675,0.562,7,-7.678,1,0.0352,0.233,0,0.0816,0.309,130.098,256533,4,Australia,10,7.28399992,7.356651225,7.211348615,1.484414935,1.510041952,0.843886793,0.601607382,0.47769925,0.30118373,2.065210819
5vZfgeDfNhlkKeJqjzSAmg,Sé Que Te Duele,Alejandro Fernandez,py,8/10/17,180,1009,0.682,0.858,9,-4.711,1,0.0708,0.245,0,0.104,0.753,94.954,228147,4,Paraguay,70,5.493000031,5.57738127,5.408618791,0.932537317,1.50728488,0.579250693,0.473507792,0.224150658,0.091065913,1.68533349
3XSefjiSHsD34F7clH84xa,O Que Falta Em Você Sou Eu - Ao Vivo,Marília Mendonça,br,4/23/17,200,30490,0.67,0.671,0,-5.214,1,0.0391,0.134,0,0.178,0.533,143.941,197917,4,Brazil,22,6.635000229,6.725469502,6.544530956,1.10735321,1.431306005,0.616552353,0.437453747,0.162349895,0.111092761,2.769267082
2C7Yzl61H8BE3EbK2Qk1sM,Pettävällä Jäällä - Vain Elämää Kausi 6,Nikke Ankara,fi,12/30/17,90,11869,0.68,0.663,8,-5.157,0,0.0649,0.329,0,0.237,0.489,111.983,209894,4,Finland,5,7.468999863,7.527542076,7.41045765,1.443571925,1.540246725,0.80915767,0.617950857,0.245482773,0.382611543,2.430181503
34IY2117PizF4NoRPoMth6,Gamechanger,Kollegah,at,12/30/17,110,3262,0.727,0.757,8,-5.785,1,0.14,0.294,0,0.115,0.647,150.002,210990,3,Austria,13,7.006000042,7.070669812,6.941330272,1.487097263,1.459944963,0.815328419,0.56776619,0.316472322,0.221060365,2.138506413
74ctCiq1T0Lm0HUt5YhZjg,Dile La Verdad,"Tito ""El Bambino""",uy,11/25/17,191,1090,0.77,0.794,0,-5.032,1,0.073,0.0282,0,0.0714,0.509,170.085,212907,4,Uruguay,28,6.453999996,6.545906218,6.362093775,1.217559695,1.412227869,0.719216824,0.579392254,0.175096929,0.178061873,2.172409534
0EhyUkKRh4olNJY0lJ9rhG,Bailame Despacio - Piso 21 Remix,Xantos,py,7/5/17,124,1185,0.632,0.824,2,-3.018,1,0.0491,0.158,0,0.219,0.716,176.021,262033,4,Paraguay,70,5.493000031,5.57738127,5.408618791,0.932537317,1.50728488,0.579250693,0.473507792,0.224150658,0.091065913,1.68533349
4sA0dk2U5tJiPYtx3ZrbIf,Quiéreme,Jacob Forever,py,11/8/17,109,1352,0.613,0.71,2,-4.532,1,0.0639,0.375,0,0.147,0.395,176.101,190627,4,Paraguay,70,5.493000031,5.57738127,5.408618791,0.932537317,1.50728488,0.579250693,0.473507792,0.224150658,0.091065913,1.68533349
3pndPhlQWjuSoXhcIIdBjv,What They Want,Russ,pt,11/21/17,185,2553,0.71,0.404,1,-10.04,0,0.379,0.484,0,0.0953,0.398,139.553,165853,4,Portugal,89,5.195000172,5.285041733,5.10495861,1.315175295,1.367043018,0.795843542,0.4984653,0.095102713,0.015869452,1.107682705
3PAwprj5tcrX8vV9BbBL9X,Revival (Interlude),Eminem,gr,12/16/17,100,1154,0.618,0.308,6,-9.799,0,0.0275,0.864,1.08E-06,0.172,0.753,99.861,51827,4,Greece,87,5.227000237,5.325246169,5.128754304,1.289487481,1.239414573,0.810198903,0.095731251,0,0.043289777,1.749221563
0XXLwO7YHHTAK3OJkWQ37b,Sorry - Latino Remix,Justin Bieber,co,1/13/17,194,3943,0.593,0.748,0,-3.784,0,0.0461,0.151,0,0.301,0.468,100.007,219987,4,Colombia,36,6.356999874,6.452020054,6.261979694,1.070622325,1.402182937,0.595027924,0.477487415,0.149014473,0.046668742,2.616068125
33EVpTZhoyQw1mStrZTKfO,"Jul, jul strålande jul",Carola,se,12/26/17,156,16778,0.255,0.113,0,-15.264,1,0.0337,0.931,1.08E-05,0.273,0.199,109.464,160333,1,Sweden,9,7.28399992,7.344094877,7.223904962,1.494387269,1.478162169,0.830875158,0.612924099,0.385399252,0.384398729,2.097537994
5lfdk3SoWmqFc4FPYklQm4,Tinka,Burhan G,dk,12/30/17,135,10791,0.565,0.639,4,-6.599,1,0.0301,0.385,0,0.105,0.427,90.981,201920,4,Denmark,2,7.521999836,7.581728065,7.462271607,1.482383013,1.551121593,0.792565525,0.626006722,0.355280489,0.400770068,2.313707352
257tme6AhneIKAqVF1HTH4,Loka,Simone & Simaria,pt,9/16/17,171,2205,0.642,0.834,0,-4.072,1,0.189,0.0778,0,0.133,0.711,180.063,215170,4,Portugal,89,5.195000172,5.285041733,5.10495861,1.315175295,1.367043018,0.795843542,0.4984653,0.095102713,0.015869452,1.107682705
0W6ZrhDZMhWI12rSMQzJb4,Não Sinto,Wet Bed Gang,pt,11/9/17,52,6541,0.493,0.584,6,-8.61,0,0.271,0.487,0,0.117,0.185,119.172,310535,4,Portugal,89,5.195000172,5.285041733,5.10495861,1.315175295,1.367043018,0.795843542,0.4984653,0.095102713,0.015869452,1.107682705
53HCk0K40gzfdHnz0yMNE0,Road Trip,De Vet Du,se,6/25/17,187,15179,0.764,0.732,11,-6.101,1,0.127,0.0873,3.24E-05,0.338,0.826,130.027,190212,4,Sweden,9,7.28399992,7.344094877,7.223904962,1.494387269,1.478162169,0.830875158,0.612924099,0.385399252,0.384398729,2.097537994
0y3XEsKn5pONUKI0PDDMWa,İçinde Aşk Var,Sufle,tr,12/30/17,146,9744,0.607,0.469,5,-8.863,0,0.0243,0.278,3.26E-05,0.0706,0.3,94.948,246287,3,Turkey,69,5.5,5.594864963,5.405135037,1.198274374,1.337753177,0.637605608,0.3007406,0.046693042,0.09967158,1.879277945
5W9oqM9MkYU0DVBic748ZJ,Vitamina,Maluma,py,12/31/17,141,1486,0.673,0.593,11,-4.183,0,0.0515,0.0589,0,0.089,0.183,131.98,270093,4,Paraguay,70,5.493000031,5.57738127,5.408618791,0.932537317,1.50728488,0.579250693,0.473507792,0.224150658,0.091065913,1.68533349
0Tel1fmuCxEFV6wBLXsEdk,Kiss Me,Ed Sheeran,au,3/5/17,190,15584,0.589,0.227,2,-16.67,1,0.0498,0.64,0.00469,0.0248,0.182,74.993,280853,4,Australia,10,7.28399992,7.356651225,7.211348615,1.484414935,1.510041952,0.843886793,0.601607382,0.47769925,0.30118373,2.065210819
0WqIKmW4BTrj3eJFmnCKMv,Crazy In Love,Beyoncé,au,12/31/17,91,51735,0.664,0.758,2,-6.583,0,0.21,0.00238,0,0.0598,0.701,99.259,235933,4,Australia,10,7.28399992,7.356651225,7.211348615,1.484414935,1.510041952,0.843886793,0.601607382,0.47769925,0.30118373,2.065210819
4ifzLaIjOAxbFMC12T7xxi,Segalanya,Haqiem Rusli,my,12/31/17,162,4083,0.478,0.382,9,-8.083,0,0.0272,0.438,0,0.195,0.186,137.876,259509,4,Malaysia,42,6.084000111,6.179979637,5.988020585,1.29121542,1.284646034,0.618784428,0.402264982,0.41660893,0.065600708,2.004448891
2LPUvD5DDOO4UYGkWgjI2C,Shut Up,Stormzy,gb,11/22/17,184,40440,0.468,0.823,4,-3.973,1,0.466,0.81,0,0.598,0.941,74.457,179564,4,United Kingdom,19,6.714000225,6.783791761,6.644208689,1.44163394,1.49646008,0.805335939,0.508190036,0.492774159,0.265428066,1.704143524
7wsm2QsZansrVnWmDsWs1w,Menina Pipoco,Fernando & Sorocaba,br,11/1/17,168,55104,0.786,0.918,11,-2.374,0,0.0908,0.2,0,0.159,0.874,140.048,149534,4,Brazil,22,6.635000229,6.725469502,6.544530956,1.10735321,1.431306005,0.616552353,0.437453747,0.162349895,0.111092761,2.769267082
7itaMzdYaSVjrXNOaLaIUh,Ist es das was Ihr wollt (Intro),KC Rebell,at,6/17/17,195,1882,0.441,0.801,10,-6.055,0,0.634,0.189,0,0.472,0.471,184.584,117800,4,Austria,13,7.006000042,7.070669812,6.941330272,1.487097263,1.459944963,0.815328419,0.56776619,0.316472322,0.221060365,2.138506413
5jPAxtiP7QtbO1r5IwP5m8,U R M' Pocket,UQiYO,jp,5/23/17,196,1538,0.424,0.753,0,-5.737,1,0.046,0.107,0.0312,0.0686,0.461,182.019,307184,4,Japan,51,5.920000076,5.990719445,5.849280708,1.416915178,1.436337829,0.913475871,0.505625546,0.120572768,0.163760737,1.363223553
4LxlDHUjoepWnemmvLSHXj,Günaydın Memur Bey,Sezen Aksu,tr,2/9/17,181,4657,0.556,0.665,6,-8.791,0,0.0743,0.544,0,0.114,0.185,109.936,263858,4,Turkey,69,5.5,5.594864963,5.405135037,1.198274374,1.337753177,0.637605608,0.3007406,0.046693042,0.09967158,1.879277945
1iPTSLcoezNpFMaXK29EsG,Der Pate,Ufo361,at,7/18/17,196,1769,0.668,0.718,8,-7.331,1,0.23,0.294,0,0.378,0.128,127.743,228750,4,Austria,13,7.006000042,7.070669812,6.941330272,1.487097263,1.459944963,0.815328419,0.56776619,0.316472322,0.221060365,2.138506413
1P3cdB5wydoRlTFRz0bNLO,Take what you want (featuring 5 Seconds of Summer),ONE OK ROCK,jp,12/31/17,125,4873,0.507,0.865,5,-4.024,1,0.0864,0.0161,0,0.262,0.459,118.016,244150,4,Japan,51,5.920000076,5.990719445,5.849280708,1.416915178,1.436337829,0.913475871,0.505625546,0.120572768,0.163760737,1.363223553
7mdlZsVJD6HcPuwS3k7e68,Wieso?,Zuna,at,7/3/17,188,1715,0.866,0.721,3,-6.234,0,0.0604,0.524,0.638,0.0998,0.736,119.954,162000,4,Austria,13,7.006000042,7.070669812,6.941330272,1.487097263,1.459944963,0.815328419,0.56776619,0.316472322,0.221060365,2.138506413
0YK4RDyccDYO5aWQGKMZ2h,Chave Cópia - Ao Vivo,Felipe Araújo,br,12/31/17,88,119315,0.613,0.857,8,-2.837,1,0.0325,0.382,0,0.898,0.522,135.957,162307,4,Brazil,22,6.635000229,6.725469502,6.544530956,1.10735321,1.431306005,0.616552353,0.437453747,0.162349895,0.111092761,2.769267082
3jMwSd2zqGOwJStCatpjAr,Vuelve,Beret,es,12/31/17,165,27207,0.689,0.456,11,-10.033,1,0.094,0.546,0,0.104,0.474,77.426,148633,4,Spain,34,6.402999878,6.471054845,6.334944911,1.384397864,1.532090902,0.8889606,0.40878123,0.190133572,0.070914097,1.92775774
772io14jrMTxGJbijtDccQ,Baila Conmigo,Juan Magán,py,3/10/17,131,1093,0.875,0.709,6,-6.692,0,0.0923,0.0866,1.71E-05,0.0604,0.793,99.948,196360,4,Paraguay,70,5.493000031,5.57738127,5.408618791,0.932537317,1.50728488,0.579250693,0.473507792,0.224150658,0.091065913,1.68533349
6rwCkGBh7CV6pcdxZKbcsG,iPhone 17 (feat. Moé),KC Rebell,at,5/3/17,189,1603,0.622,0.628,6,-8.285,0,0.117,0.0127,0,0.0507,0.541,92.839,184179,4,Austria,13,7.006000042,7.070669812,6.941330272,1.487097263,1.459944963,0.815328419,0.56776619,0.316472322,0.221060365,2.138506413
7ztdl6cnbJgHRdMkKldkts,キセキ,GReeeeN,jp,12/31/17,32,9731,0.641,0.618,0,-4.269,1,0.0259,0.0932,0,0.155,0.338,90.032,271160,4,Japan,51,5.920000076,5.990719445,5.849280708,1.416915178,1.436337829,0.913475871,0.505625546,0.120572768,0.163760737,1.363223553
3cr07R8m2voOPbk1yQj1DI,Zeg Mij,Boef,nl,5/5/17,195,17057,0.811,0.836,8,-5.767,0,0.237,0.0404,0,0.376,0.786,116.028,170696,4,Netherlands,6,7.376999855,7.427425841,7.326573869,1.503944635,1.428939223,0.810696125,0.585384488,0.47048983,0.282661825,2.294804096
61GiOLLEn0LcavpVu1my6Q,Fuego,Alok,pt,3/3/17,173,2587,0.728,0.648,9,-7.805,1,0.0359,0.11,0.902,0.137,0.284,122.022,188852,4,Portugal,89,5.195000172,5.285041733,5.10495861,1.315175295,1.367043018,0.795843542,0.4984653,0.095102713,0.015869452,1.107682705
5ijZWgsy18SnuXmVI7eANk,優しくしないで'95,MGF,jp,3/30/17,190,1279,0.787,0.865,3,-7.102,0,0.0665,0.104,0.00471,0.0834,0.75,95.99,288987,4,Japan,51,5.920000076,5.990719445,5.849280708,1.416915178,1.436337829,0.913475871,0.505625546,0.120572768,0.163760737,1.363223553
4scpF6J5uMBvoh6sFB7EL1,No Type,Rae Sremmurd,pl,7/2/17,187,4368,0.888,0.483,6,-7.797,1,0.154,0.013,4.85E-06,0.0926,0.226,125.008,200080,4,Poland,46,5.97300005,6.053908341,5.892091758,1.291787863,1.44571197,0.699475348,0.520342112,0.158465967,0.059307806,1.797722816
69gei1dcSF0G2W1Stf5nHt,Vienes y Te Vas,Valeria Gau,uy,3/4/17,182,1047,0.636,0.891,4,-3.515,1,0.272,0.0311,9.97E-06,0.417,0.963,203.791,145429,4,Uruguay,28,6.453999996,6.545906218,6.362093775,1.217559695,1.412227869,0.719216824,0.579392254,0.175096929,0.178061873,2.172409534
6AzSMF56Bce1YCaizQpzWH,ラビリンス - Album Mix,Mondo Grosso,jp,7/12/17,195,1841,0.636,0.807,6,-6.775,1,0.0328,0.00698,0.00343,0.217,0.417,121.967,292865,4,Japan,51,5.920000076,5.990719445,5.849280708,1.416915178,1.436337829,0.913475871,0.505625546,0.120572768,0.163760737,1.363223553
2webQDZmtGioeu3zUUi9We,Traicionera - Remix,Sebastian Yatra,py,8/18/17,166,1062,0.766,0.747,1,-3.95,0,0.0619,0.0293,0,0.38,0.856,91.06,208720,4,Paraguay,70,5.493000031,5.57738127,5.408618791,0.932537317,1.50728488,0.579250693,0.473507792,0.224150658,0.091065913,1.68533349
7DRP2VOMpy1rrk3iYFLCW9,Malandramente,Dennis DJ,py,12/25/17,183,1024,0.91,0.804,9,-4.76,0,0.0996,0.177,0,0.203,0.712,129.929,171692,4,Paraguay,70,5.493000031,5.57738127,5.408618791,0.932537317,1.50728488,0.579250693,0.473507792,0.224150658,0.091065913,1.68533349
42lYZbSwiCrCLFA9bAxGaD,Sor Bana Pişman mıyım,Duman,tr,3/29/17,194,4742,0.285,0.687,2,-6.578,0,0.0503,0.115,0.0264,0.0669,0.55,177.2,274720,3,Turkey,69,5.5,5.594864963,5.405135037,1.198274374,1.337753177,0.637605608,0.3007406,0.046693042,0.09967158,1.879277945
6LfwUHqd9XiRKVbmVXqVd0,High,Brytiago,py,12/12/17,200,1026,0.817,0.693,0,-3.971,1,0.111,0.583,0,0.117,0.656,75,189467,4,Paraguay,70,5.493000031,5.57738127,5.408618791,0.932537317,1.50728488,0.579250693,0.473507792,0.224150658,0.091065913,1.68533349
0r0U9AcE4LP0QzJQDUUlXP,Ressaca de Saudade - Ao Vivo,Wesley Safadão,br,12/31/17,32,260345,0.338,0.942,11,-3.579,0,0.182,0.087,0,0.261,0.393,177.892,189227,4,Brazil,22,6.635000229,6.725469502,6.544530956,1.10735321,1.431306005,0.616552353,0.437453747,0.162349895,0.111092761,2.769267082
2sJskZyQdcEjwTYjMLrN00,Cada Dia (feat. Emiliano Brancciari),Kchiporros,py,12/31/17,110,1805,0.804,0.664,6,-7.096,0,0.0349,0.0962,0,0.768,0.949,96.052,214648,4,Paraguay,70,5.493000031,5.57738127,5.408618791,0.932537317,1.50728488,0.579250693,0.473507792,0.224150658,0.091065913,1.68533349
